	date	Hprum	SCE	SNO	SVH	SRA	SSV	Tprum	T05prum	Fprum	Fmax	Dprum
8181	10/2/1994	100	0	0	NA	13.8	0	7.5	NA	8.7	10	22.25
8182	10/3/1994	98	0	0	NA	0.2	5.1	-3.1	NA	5.7	10	30.25
8183	10/4/1994	100	0	10	NA	8.5	0	-3.2	NA	7	8	27.25
8184	10/5/1994	98	10	0	NA	0	3.3	-3.2	NA	6.7	8	20
8185	10/6/1994	98	0	10	NA	6.4	3.2	-3.2	NA	7.3	8	9.25
8186	10/7/1994	100	10	1	NA	0.6	0	-3.8	NA	6	8	18
8187	10/8/1994	97	10	0	NA	0	3.2	-2.7	NA	4.7	6	24.5
8188	10/9/1994	97	0	0	NA	0	0	-1.7	NA	5.3	6	26.5
8189	10/10/1994	77	0	0	NA	0	8.7	2.8	NA	3.3	6	25.75
8190	10/11/1994	60	0	0	NA	0	8.5	6.5	NA	6.3	9	30
8191	10/12/1994	58	0	0	NA	0	6.1	6.7	NA	6.7	8	31
8192	10/13/1994	50	0	0	NA	0	7.8	10.9	NA	2.3	4	22.25
8193	10/14/1994	64	0	0	NA	0	9.4	8.1	NA	5.7	6	26.25
8194	10/15/1994	64	0	0	NA	0	8.6	4	NA	5	6	32.5
8195	10/16/1994	100	0	3	NA	1.5	0	-5.6	NA	3	4	32.5
8196	10/17/1994	80	3	0	NA	0	9.2	-6.8	NA	2	4	18
8197	10/18/1994	88	0	0	NA	0	0	-3.4	NA	6.7	10	14.25
8198	10/19/1994	83	0	0	NA	0	7	0.3	NA	10	12	16
8199	10/20/1994	95	0	0	NA	0	1.6	1.3	NA	13.7	15	15.5
8200	10/21/1994	100	0	0	NA	0	0	-0.5	NA	15	20	13
8201	10/22/1994	100	0	0	NA	0	0	1.3	NA	1	3	4.5
8202	10/23/1994	93	0	0	NA	0	3.8	4.3	NA	0	0	0
8203	10/24/1994	99	0	0	NA	0	5.2	2.9	NA	2	2	28.75
8204	10/25/1994	100	0	0	NA	10	0	0.6	NA	5.3	8	25.75
8205	10/26/1994	100	0	0	NA	2.4	0	-0.1	NA	3.3	6	25.5
8206	10/27/1994	100	0	0	NA	6.4	3.3	1.2	NA	4.7	6	20.25
8207	10/28/1994	99	0	4	NA	9.8	4.4	-0.3	NA	4.7	6	21.75
8208	10/29/1994	100	4	0	NA	51.4	0	3.6	NA	5.3	8	19
8209	10/30/1994	100	0	0	NA	1.4	0	5.8	NA	5.7	7	18
8210	10/31/1994	92	0	0	NA	0	1.4	2.8	NA	7.3	10	27
8211	11/1/1994	83	0	0	NA	0	5.1	-0.8	NA	3	5	27
8212	11/2/1994	47	0	0	NA	0	7.9	3.3	NA	4.7	7	19.25
8213	11/3/1994	91	0	0	NA	0	5.5	4.7	NA	18.3	20	18
8214	11/4/1994	100	0	0	NA	0	0	3.6	NA	25	25	16.75
8215	11/5/1994	79	0	0	NA	0	5.2	5.5	NA	2	2	16.75
8216	11/6/1994	99	0	0	NA	0.6	0.7	1.1	NA	1.3	2	9
8217	11/7/1994	100	0	0	NA	0.5	0	0.8	NA	1.3	2	13.5
8218	11/8/1994	93	0	0	NA	0	3	1.8	NA	1.7	5	6.75
8219	11/9/1994	99	0	0	NA	0	0.4	1.1	NA	2	2	18
8220	11/10/1994	80	0	0	NA	0	0	-1.5	NA	5	5	10
8221	11/11/1994	47	0	0	NA	0	3.3	-2.5	NA	2.7	4	15.5
8222	11/12/1994	31	0	0	NA	0.4	2.3	-1.7	NA	2.3	3	30
8223	11/13/1994	99	0	0	NA	19.1	0	2.3	NA	0	0	0
8224	11/14/1994	100	0	0	NA	32.4	0	2.8	NA	8.7	10	28
8225	11/15/1994	100	0	3	NA	11.3	0	-0.5	NA	14.3	18	29.5
8226	11/16/1994	100	3	15	NA	20	0	-1.6	NA	10.3	15	25.5
8227	11/17/1994	99	15	5	NA	5.2	0	-3.2	NA	17.3	20	34.25
8228	11/18/1994	100	20	0	NA	1.9	1.2	-2.9	NA	4.3	10	25.75
8229	11/19/1994	100	16	0	NA	6.2	0	4.1	NA	8	10	27
8230	11/20/1994	99	10	0	NA	0	0	0.3	NA	13.7	17	32.5
8231	11/21/1994	60	0	0	NA	0	7.4	0.6	NA	7	8	32.5
8232	11/22/1994	70	0	0	NA	0	7.7	2.9	NA	5.3	6	28
8233	11/23/1994	100	0	3	NA	12.6	0	0.6	NA	11.3	18	29
8234	11/24/1994	100	3	2	NA	2.3	0	-3	NA	18	25	30
8235	11/25/1994	100	5	2	NA	4.8	0	-1.2	NA	6	8	28
8236	11/26/1994	100	7	0	NA	2.4	0	-0.4	NA	8.3	12	32.25
8237	11/27/1994	93	5	0	NA	0	0	-0.5	NA	13.7	18	31
8238	11/28/1994	100	4	0	NA	0	0	-1.4	NA	15	20	33.5
8239	11/29/1994	100	4	3	NA	4.6	0	-3.5	NA	6.7	8	32
8240	11/30/1994	53	7	0	NA	0	7.3	-4.3	NA	1.3	2	21
8241	12/1/1994	24	7	0	NA	0	6.2	-2	NA	4.3	6	17.5
8242	12/2/1994	94	5	0	NA	0.8	5.1	2.4	NA	3.3	6	21.25
8243	12/3/1994	97	5	0	NA	9.2	0	1.4	NA	3.3	4	23.25
8244	12/4/1994	100	0	0	0	12.8	0	1	NA	4.7	8	30.25
8245	12/5/1994	100	0	2	NA	3.8	0	-2.3	NA	6.7	8	27
8246	12/6/1994	100	2	2	NA	1.4	5	-3.3	NA	2.7	4	19
8247	12/7/1994	100	3	3	NA	3.6	0	-2.1	NA	5.3	6	22.5
8248	12/8/1994	100	5	15	NA	14.3	0	-2.7	NA	8	8	26.25
8249	12/9/1994	97	15	5	NA	13.1	3.3	-1.8	NA	3.3	5	25
8250	12/10/1994	100	15	0	NA	10.1	0	3.1	NA	11	13	29
8251	12/11/1994	100	0	2	0	28.2	0	3.1	NA	8.3	10	28
8252	12/12/1994	100	2	13	NA	10.3	0	-0.5	NA	15.7	20	31
8253	12/13/1994	100	15	5	NA	2.6	0	-7.4	NA	13.3	18	33.25
8254	12/14/1994	99	18	1	NA	0.3	0	-8.8	NA	6.7	8	31
8255	12/15/1994	95	18	2	NA	2	0	-8.4	NA	7.7	10	27.5
8256	12/16/1994	100	18	1	NA	1.2	0	-5	NA	10.7	12	30.5
8257	12/17/1994	84	19	0	NA	0	5.9	-6	NA	2	3	15.5
8258	12/18/1994	99	19	0	32.4	0.5	0	-3.2	NA	1	3	5.5
8259	12/19/1994	100	19	5	NA	4.3	0	-3.1	NA	0	0	0
8260	12/20/1994	100	24	5	NA	3.6	0	-5.9	NA	8.7	12	35
8261	12/21/1994	98	29	3	NA	2.2	0	-7.5	NA	12.7	15	3
8262	12/22/1994	93	30	0	NA	0	0	-8.8	NA	7.3	10	10
8263	12/23/1994	89	30	0	NA	0	6.7	-4.7	NA	2	2	18
8264	12/24/1994	89	30	0	NA	0	0	-3.1	NA	2.7	4	18
8265	12/25/1994	100	30	2	44	2.2	4.3	-6.8	NA	3.3	4	23.25
8266	12/26/1994	100	30	30	NA	58.4	0	-3.1	NA	6.7	8	22
8267	12/27/1994	100	50	0	NA	20.8	0	2.1	NA	4.7	6	20
8268	12/28/1994	100	30	0	NA	6.4	0	2.2	NA	8	10	21.25
8269	12/29/1994	100	15	15	NA	24	0	-1.2	NA	10.7	12	22.5
8270	12/30/1994	100	30	10	NA	15.4	0	-3.9	NA	10.3	13	25.5
8271	12/31/1994	100	40	30	NA	11	0	-6.9	NA	10	10	27
8272	1/1/1995	100	70	25	138	8	0	-8.5	NA	12.7	20	29
8273	1/2/1995	98	95	8	NA	6.2	0	-10.1	NA	18.7	20	33.25
8274	1/3/1995	100	98	2	NA	1	0	-13.1	NA	7.7	10	11.75
8275	1/4/1995	100	90	0	NA	0	0.8	-10.5	NA	3.7	6	19
8276	1/5/1995	100	85	1	NA	0.5	0	-10.7	NA	1.7	2	17.5
8277	1/6/1995	100	85	5	NA	4	0	-10.6	NA	1.3	2	7.25
8278	1/7/1995	99	90	0	NA	0	0.8	-7.6	NA	3.3	4	13.75
8279	1/8/1995	98	85	15	144	12.2	0	-7.9	NA	2	4	20.75
8280	1/9/1995	100	100	5	NA	2.3	0	-6.8	NA	22.7	30	29
8281	1/10/1995	100	100	25	NA	10.2	0	-8.5	NA	25.7	35	32.5
8282	1/11/1995	100	120	15	NA	6.7	0	-9.1	NA	21.7	25	32.5
8283	1/12/1995	100	130	10	NA	4.9	0	-10.3	NA	18.3	20	30.25
8284	1/13/1995	98	138	4	NA	2	0.2	-8.5	NA	8.7	10	28
8285	1/14/1995	100	138	1	NA	0.7	0	-2.9	NA	7.3	8	27
8286	1/15/1995	100	128	0	291	0	1.8	-3.6	NA	5.7	10	17.75
8287	1/16/1995	93	118	0	NA	0	7.5	-5.8	NA	3.3	4	13.75
8288	1/17/1995	70	98	1	NA	0.3	7	-7.7	NA	15	20	14.5
8289	1/18/1995	100	97	2	NA	1	0	-7.8	NA	7	10	21.25
8290	1/19/1995	100	97	2	NA	0.9	2.8	-6.4	NA	7	10	17.5
8291	1/20/1995	100	98	1	NA	0.6	0.6	-5.6	NA	5.3	6	21.25
8292	1/21/1995	100	98	22	NA	38.9	0	-3.5	NA	10.7	18	18
8293	1/22/1995	100	120	5	NA	13.1	0	-2.2	NA	10.3	11	22
8294	1/23/1995	100	122	18	NA	9.4	0	-4.5	NA	17.7	20	26.5
8295	1/24/1995	100	140	5	NA	16.1	0	-4.6	NA	6.3	8	22
8296	1/25/1995	100	141	1	NA	9.9	0	0.9	NA	11	15	20
8297	1/26/1995	100	141	3	NA	1.9	0	-6.8	NA	22	25	31
8298	1/27/1995	100	136	15	NA	12.1	0	-4.7	NA	10	15	21
8299	1/28/1995	100	145	10	NA	57.4	0	-1.5	NA	10.3	12	22
8300	1/29/1995	100	155	20	NA	19.8	0	-4.2	NA	11	18	26.5
8301	1/30/1995	100	165	1	NA	0.4	0.9	-8.9	NA	10.3	16	28.5
8302	1/31/1995	100	150	0	NA	2	0.4	-2.1	NA	5.3	8	21.75
8303	2/1/1995	100	148	1	NA	1	0	-4	NA	11.3	15	28.75
8304	2/2/1995	100	148	0	NA	0	4.9	-7.6	NA	5	7	26.75
8305	2/3/1995	100	148	5	NA	3.6	0	-3.8	NA	6	8	27
8306	2/4/1995	100	150	5	NA	3.8	0	-4.9	NA	23.7	28	31
8307	2/5/1995	100	152	0	564	13.6	0	-0.1	NA	11	15	27
8308	2/6/1995	100	145	1	NA	1.8	0	-1	NA	11.3	18	24.5
8309	2/7/1995	100	145	15	NA	14.2	0	-2.8	NA	9.3	10	27.75
8310	2/8/1995	100	157	1	NA	0.4	3.7	-9.7	NA	11.3	20	31
8311	2/9/1995	95	155	6	NA	3.6	5.3	-7.3	NA	5.7	6	21.25
8312	2/10/1995	100	159	8	NA	7.2	0	-2.5	NA	6.7	10	23.25
8313	2/11/1995	98	164	8	NA	10.6	0	-1.3	NA	10.7	12	25.25
8314	2/12/1995	85	170	0	450.1	0	6.6	-0.7	NA	6.7	10	18
8315	2/13/1995	99	168	2	NA	1.1	0	-0.9	NA	6	10	24.75
8316	2/14/1995	100	168	5	NA	10.7	0	-1.2	NA	11	15	20
8317	2/15/1995	99	167	10	NA	6.7	0	-1.2	NA	9.3	10	25
8318	2/16/1995	100	170	8	NA	7.2	0	-2.5	NA	11	15	23.5
8319	2/17/1995	96	175	3	NA	2.2	0	-4	NA	8.7	10	27
8320	2/18/1995	97	175	15	NA	18.4	0	-3.4	NA	11	15	23.25
8321	2/19/1995	97	185	1	508.4	1.2	0.5	-2.3	NA	8	8	25.75
8322	2/20/1995	100	185	0	NA	2.6	0	2.1	NA	6.7	8	19
8323	2/21/1995	97	170	0	NA	0.6	5	-5.6	NA	9	15	19.25
8324	2/22/1995	95	165	0	NA	0	0	-5.7	NA	8.7	10	23.5
8325	2/23/1995	95	160	5	NA	3.1	0	-5.1	NA	7	10	16
8326	2/24/1995	100	165	10	NA	7.5	0	-4.1	NA	6.7	8	17.75
8327	2/25/1995	99	175	1	NA	0.4	0	-4.5	NA	6.3	8	30
8328	2/26/1995	97	175	3	496.3	1.9	0	-6.4	NA	10.3	14	30.75
8329	2/27/1995	99	175	0	NA	4.6	0	-3.2	NA	8.7	10	24.25
8330	2/28/1995	98	173	0	NA	0	0.3	-0.1	NA	8	10	19.75
8331	3/1/1995	100	173	5	NA	4.3	0	-2.8	NA	6.3	8	20
8332	3/2/1995	92	178	1	NA	0.2	7.7	-3.1	NA	7	11	9
8333	3/3/1995	99	175	5	NA	3.9	0	-5.6	NA	9.3	10	25
8334	3/4/1995	100	180	5	NA	5.8	3.3	-5.7	NA	3.3	10	9
8335	3/5/1995	100	183	0	824	0	0	-4	NA	4	4	21
8336	3/6/1995	100	180	4	NA	2.2	3.1	-5	NA	4.7	8	27
8337	3/7/1995	81	180	0	NA	0	9	-5	NA	4.7	10	17.5
8338	3/8/1995	80	178	1	NA	0.6	4.3	-2.9	NA	2	4	21.25
8339	3/9/1995	86	178	0	NA	0	5.5	-3	NA	4	4	11
8340	3/10/1995	66	177	0	NA	0	9.7	-3.4	NA	5.7	8	13
8341	3/11/1995	54	177	1	NA	0.1	9.9	-0.8	NA	3.7	7	10
8342	3/12/1995	100	177	4	859.4	2.8	0	-6.5	NA	9	11	10.5
8343	3/13/1995	100	180	8	NA	5.2	0	-8.4	NA	4.7	7	11.25
8344	3/14/1995	100	185	8	NA	4.1	0	-7.2	NA	11	15	17
8345	3/15/1995	100	188	10	NA	8.4	0	-5.4	NA	7.3	8	23
8346	3/16/1995	100	196	7	NA	4.6	0	-3.6	NA	10	12	18.5
8347	3/17/1995	100	198	9	NA	5.6	0	-2.6	NA	7.3	8	22
8348	3/18/1995	100	205	6	NA	4.6	0	-3.7	NA	8.7	10	27.75
8349	3/19/1995	100	208	11	791	8.4	4.6	-5.9	NA	16.3	22	27.5
8350	3/20/1995	100	219	17	NA	13.8	0	-5.4	NA	18.7	25	33.5
8351	3/21/1995	100	230	4	NA	2.8	6.3	-5.9	NA	10.3	15	29
8352	3/22/1995	100	227	4	NA	2	0	-1.8	NA	19.7	25	31
8353	3/23/1995	71	226	0	NA	0	7	0.6	NA	6.7	8	28
8354	3/24/1995	96	216	20	NA	16.1	0.7	-3	NA	12.7	18	27.5
8355	3/25/1995	100	228	25	NA	20.3	0	-3.6	NA	12	18	27
8356	3/26/1995	100	248	25	788.4	21.3	0	-6.4	NA	14.3	18	29.5
8357	3/27/1995	100	258	10	NA	5.8	0	-9.6	NA	13	18	28
8358	3/28/1995	100	266	12	NA	6	0	-8.2	NA	8.7	10	24.5
8359	3/29/1995	100	268	7	NA	2.6	0	-7.2	NA	12.7	16	34.5
8360	3/30/1995	100	265	3	NA	1.8	4.6	-6.3	NA	7.3	8	28.5
8361	3/31/1995	100	265	5	NA	2.1	0	-1	NA	18.3	20	30.5
8362	4/1/1995	94	255	0	NA	40	1	2.3	NA	21.7	25	29.5
8363	4/2/1995	95	245	0	790.1	0.5	1.9	2.9	NA	11	15	29
8364	4/3/1995	100	240	5	NA	2.2	0	-1.4	NA	15.7	20	30
8365	4/4/1995	91	230	0	NA	0	9.6	-0.8	NA	7.7	10	28.75
8366	4/5/1995	98	225	0	NA	8.8	0	0.8	NA	12	20	29
8367	4/6/1995	100	215	15	NA	22.9	0	-0.1	NA	20	30	29.5
8368	4/7/1995	100	230	3	NA	1.8	0	-5.8	NA	25.3	28	30
8369	4/8/1995	100	232	10	NA	3.9	0	-6.4	NA	21	23	31.75
8370	4/9/1995	100	238	8	889.2	3.7	2.8	-5.1	NA	7	8	31.75
8371	4/10/1995	100	246	2	NA	0.6	0	-4	NA	6.3	8	9.25
8372	4/11/1995	100	245	1	NA	0.2	2.9	-2.5	NA	8	10	32
8373	4/12/1995	100	240	12	NA	5.3	0	-5.7	NA	12	15	34
8374	4/13/1995	100	250	15	NA	12.7	0	-2.6	NA	9.3	10	14.5
8375	4/14/1995	100	265	15	NA	7.1	0	-3	NA	6.7	8	16.5
8376	4/15/1995	100	275	10	NA	7.1	0	-2	NA	7.3	9	25.5
8377	4/16/1995	100	280	25	828.7	26.8	0	-2.5	NA	8	10	23.25
8378	4/17/1995	100	295	0	NA	21.2	0	0.8	NA	11.3	15	21.5
8379	4/18/1995	92	280	0	NA	7.5	1.3	3.3	NA	9	10	18
8380	4/19/1995	95	265	0	NA	2.1	0.2	0.9	NA	4.7	8	21.25
8381	4/20/1995	84	250	0	NA	0.1	5.8	6.7	NA	7.7	9	17.5
8382	4/21/1995	70	240	0	NA	0	11.9	10	NA	13.7	25	15.25
8383	4/22/1995	51	220	0	NA	0	12.6	10.9	NA	5.7	6	17.5
8384	4/23/1995	75	200	0	753.1	0	12.4	8.4	NA	6	8	15
8385	4/24/1995	99	180	0	NA	0.4	7.6	5.1	NA	6.7	8	14.5
8386	4/25/1995	81	160	0	NA	6.6	7.6	5	NA	4.7	6	22.5
8387	4/26/1995	96	150	0	NA	0.5	7.2	4.2	NA	7.7	10	33.25
8388	4/27/1995	100	130	0	NA	0	2.4	-1.4	NA	6	9	28.75
8389	4/28/1995	85	115	0	NA	0	9.7	1.2	NA	0.7	2	4
8390	4/29/1995	79	105	0	NA	0	3.5	5.9	NA	2	4	24.75
8391	4/30/1995	95	105	0	345.2	0.9	2.1	2.2	NA	6	8	4.25
8392	5/1/1995	59	95	0	NA	0	13	0.1	NA	8.7	10	21.25
8393	5/2/1995	58	90	0	NA	0	13.2	4.4	NA	2.7	8	2.25
8394	5/3/1995	69	85	0	NA	0	11.9	6.4	NA	5.3	10	30
8395	5/4/1995	93	75	0	NA	0	9.3	5.7	NA	9	10	33.5
8396	5/5/1995	87	60	0	NA	0	8.7	7.5	NA	8	10	30.5
8397	5/6/1995	75	55	0	NA	0	10.2	3.7	NA	11	15	32.5
8398	5/7/1995	86	45	0	376	7.5	2.8	6.5	NA	5.3	8	25.75
8399	5/8/1995	98	45	3	NA	14.9	0	0.8	NA	9.7	10	28.5
8400	5/9/1995	98	48	3	NA	3.1	0.7	-0.3	NA	5.7	10	28
8401	5/10/1995	90	50	0	NA	2	1.1	1.6	NA	2	4	12.25
8402	5/11/1995	100	46	0	NA	5.4	0	4.7	NA	6	10	20
8403	5/12/1995	100	38	2	NA	22.1	0	2.8	NA	7.7	13	16.75
8404	5/13/1995	100	38	2	NA	1.8	0	-1.9	NA	14.3	20	31
8405	5/14/1995	100	30	0	NA	0	5	-1.4	NA	3	7	15.5
8406	5/15/1995	73	25	0	NA	0.6	8.7	3.9	NA	1.3	4	4.5
8407	5/16/1995	100	15	0	NA	2.6	0	4.5	NA	8	9	18
8408	5/17/1995	100	10	0	NA	22.4	0	4.6	NA	13	20	19
8409	5/18/1995	100	10	1	NA	1.4	0	-0.7	NA	5.7	8	33.25
8410	5/19/1995	87	5	0	NA	0.5	7	1.2	NA	7	8	36
8411	5/20/1995	91	0	0	NA	0	2.7	2.5	NA	8.3	9	36
8412	5/21/1995	64	0	0	0	0	13	3.5	NA	5.3	6	36
8413	5/22/1995	59	0	0	NA	0	12.5	7.1	NA	3	4	23
8414	5/23/1995	58	0	0	NA	0	13.4	10.2	NA	3	6	13.25
8415	5/24/1995	65	0	0	NA	0	11.3	12.4	NA	2	2	20
8416	5/25/1995	62	0	0	NA	0	10.8	14.7	NA	3	4	19
8417	5/26/1995	82	0	0	NA	12.4	4	12.8	NA	7.7	11	22
8418	5/27/1995	60	0	0	NA	0	8.7	11.2	NA	4	7	28.5
8419	5/28/1995	57	0	0	0	2.8	13.3	15.4	NA	4	5	19
8420	5/29/1995	77	0	0	NA	14.3	3.1	13.2	NA	3.3	5	12.25
8421	5/30/1995	88	0	0	NA	2.9	0.7	11.1	NA	4.7	7	15.75
8422	11/30/1995	83	38	0	NA	0	4.4	-4.3	NA	2	4	16
8423	12/1/1995	100	38	3	NA	2.2	0	-4.4	NA	6.7	9	15
8424	12/2/1995	100	41	0	NA	0	0	-4.6	NA	3	5	14.25
8425	12/3/1995	96	41	5	NA	2.1	0	-11.3	NA	7.3	10	7.75
8426	12/4/1995	100	46	3	NA	0.9	0	-13	NA	5.7	8	17.75
8427	12/5/1995	97	49	2	NA	1.6	0	-6.7	NA	6.7	9	13
8428	12/6/1995	100	51	3	NA	1.6	0	-4.8	NA	9.7	12	14.5
8429	12/7/1995	100	54	0	NA	0	1.1	-3	NA	3	5	12
8430	12/8/1995	76	54	0	NA	0	5.2	-1.4	NA	2.7	8	17
8431	12/9/1995	59	54	1	NA	2	7	-2.6	NA	8	10	34
8432	12/10/1995	100	55	15	NA	8	0	-4.1	NA	12.3	15	34.25
8433	12/11/1995	100	70	5	NA	5	0	-7.8	NA	7.3	10	7.75
8434	12/12/1995	100	75	2	NA	1	0	-9.8	NA	6	8	13
8435	12/13/1995	100	76	0	NA	0	0	-7.4	NA	5	8	12
8436	12/14/1995	100	76	0	NA	0	0	-4.7	NA	0	0	0
8437	12/15/1995	100	76	0	NA	0	0	-3.1	NA	2.7	5	9.75
8438	12/16/1995	97	76	0	NA	0	6.7	-0.9	NA	1.3	4	13.5
8439	12/17/1995	81	76	1	262	1.9	5.2	-3.1	NA	7.7	8	29.75
8440	12/18/1995	100	76	8	NA	2	0	-6.2	NA	8.7	10	27
8441	12/19/1995	100	84	10	NA	7.2	0	-7.3	NA	4.7	8	33.75
8442	12/20/1995	79	89	1	NA	0.4	3.8	-12.5	NA	3.7	6	24.25
8443	12/21/1995	100	85	3	NA	14.6	0	-2.3	NA	5	8	23.25
8444	12/22/1995	100	82	2	NA	28.2	0	1.3	NA	8	10	22.5
8445	12/23/1995	100	83	3	NA	2.2	0	-4.2	NA	4	8	15.5
8446	12/24/1995	100	86	3	300	2.4	0	-5.8	NA	4.7	8	23.5
8447	12/25/1995	100	89	4	NA	1.8	0	-8.5	NA	10.3	15	27.75
8448	12/26/1995	100	91	0	NA	0	5.2	-13	NA	3.3	4	7.75
8449	12/27/1995	100	87	0	NA	0	6.8	-12.3	NA	0.7	2	13.5
8450	12/28/1995	88	86	0	NA	0	6.8	-11.6	NA	1	2	13.5
8451	12/29/1995	93	86	1	NA	0.3	5.9	-11.3	NA	6.7	10	13.75
8452	12/30/1995	100	85	0	NA	0	0	-6	NA	1.3	4	3.25
8453	12/31/1995	100	85	0	330	0	0	-2.3	NA	1.7	4	6.75
8454	1/1/1996	100	84	0	NA	0	0	-4.2	NA	3.3	7	20.25
8455	1/2/1996	100	84	3	NA	2.9	0	-9.7	NA	10	10	34.5
8456	1/3/1996	100	87	1	NA	0.1	3.2	-11.5	NA	4	10	8.25
8457	1/4/1996	100	88	1	NA	0.2	0	-11.5	NA	4.7	5	11.75
8458	1/5/1996	99	88	0	NA	0	0	-10.3	NA	10	13	13
8459	1/6/1996	98	86	0	NA	1.6	0	-3.1	NA	3.3	4	15.25
8460	1/7/1996	100	85	0	332	2.7	0	0.7	NA	2.7	4	21.25
8461	1/8/1996	87	85	0	NA	0	0	0.3	NA	2	2	21
8462	1/9/1996	92	85	0	NA	0	0.3	-1.3	NA	2.3	3	8.5
8463	1/10/1996	54	85	0	NA	0	0.4	4.2	NA	4	6	22
8464	1/11/1996	61	83	0	NA	0	4	5	NA	1.3	2	14.25
8465	1/12/1996	81	83	0	NA	0	2.7	1.5	NA	2.3	4	13
8466	1/13/1996	71	80	0	NA	0	6.2	0	NA	2.3	5	8.5
8467	1/14/1996	66	80	0	358	0	6.8	-2.4	NA	4.3	8	17
8468	1/15/1996	36	80	0	NA	0	7.4	0.1	NA	2	2	22.5
8469	1/16/1996	60	80	0	NA	0	7.3	1.1	NA	2.3	3	27
8470	1/17/1996	60	78	0	NA	0	0.9	-0.6	NA	2.7	4	22.5
8471	1/18/1996	94	75	0	NA	0	2	-6.6	NA	3.7	4	12
8472	1/19/1996	85	75	0	NA	0	4.8	-8.9	NA	6.7	10	15.5
8473	1/20/1996	66	75	0	NA	0	7.3	-7.8	NA	2.7	6	7.75
8474	1/21/1996	46	75	0	353	0	7.7	-6	NA	1.3	4	2.25
8475	1/22/1996	60	75	0	NA	0	7.8	-9.1	NA	6.7	10	15
8476	1/23/1996	45	75	0	NA	0	7.8	-12	NA	6	6	12.5
8477	1/24/1996	65	75	2	NA	1.4	0	-12.9	NA	13.3	17	14.25
8478	1/25/1996	100	75	0	NA	0	1.3	-8.7	NA	3.3	5	15
8479	1/26/1996	100	75	0	NA	0	0	-5.6	NA	1	2	8.5
8480	1/27/1996	100	75	1	NA	0.3	0	-4.8	NA	6	7	12
8481	1/28/1996	68	75	0	356	0	7.9	-5.3	NA	5.3	12	13.25
8482	1/29/1996	43	74	0	NA	0	8.1	-4.9	NA	5	10	5.5
8483	1/30/1996	52	73	0	NA	0	8.1	-1.6	NA	1.3	2	15
8484	1/31/1996	47	72	0	NA	0	8.2	-1.8	NA	0.3	1	3.25
8485	2/1/1996	77	72	1	NA	0.5	6.3	1.5	NA	2.7	5	27
8486	2/2/1996	97	73	1	NA	0.8	0	-6.3	NA	7.3	10	28
8487	2/3/1996	94	74	1	NA	0.2	2.1	-12.1	NA	4.7	7	30.5
8488	2/4/1996	94	74	6	344	0.9	0	-12.7	NA	3.3	7	9.5
8489	2/5/1996	85	80	0	NA	0	5.9	-16	NA	5.7	10	12
8490	2/6/1996	71	80	1	NA	0.2	7.7	-14.9	NA	3.7	6	12.75
8491	2/7/1996	85	81	0	NA	0	2.5	-12.2	NA	4.7	6	13
8492	2/8/1996	79	80	0	NA	0	8.1	-11	NA	0	0	0
8493	2/9/1996	85	80	0	NA	0.2	0	-9.5	NA	0.3	1	4
8494	2/10/1996	100	80	6	NA	3	0	-6.7	NA	2.7	4	20.75
8495	2/11/1996	100	85	4	376	1.7	0	-7.1	NA	8.3	15	16
8496	2/12/1996	100	89	10	NA	4.3	0	-5.3	NA	1.3	3	9
8497	2/13/1996	100	95	5	NA	1.8	0	-10.4	NA	11	20	33.5
8498	2/14/1996	100	97	5	NA	1.8	0	-11.2	NA	5.7	8	29.25
8499	2/15/1996	100	92	25	NA	11.5	0	-5	NA	10.3	15	27
8500	2/16/1996	100	110	18	NA	7.5	0	-5.3	NA	12	15	29
8501	2/17/1996	100	125	40	NA	24	0	-5.8	NA	8.7	10	20.25
8502	2/18/1996	100	156	6	422	3.1	0	-4.8	NA	3	5	10.5
8503	2/19/1996	100	158	4	NA	1.2	0	-7.8	NA	14	15	31
8504	2/20/1996	100	156	1	NA	0.3	0	-11.5	NA	8.7	10	30.5
8505	2/21/1996	100	156	0	NA	0	3	-12.7	NA	8	12	28
8506	2/22/1996	100	150	1	NA	0.4	0	-12.5	NA	2	4	12.25
8507	2/23/1996	100	146	0	NA	0	4.9	-9.3	NA	3.3	4	28
8508	2/24/1996	100	146	1	NA	0.6	1.1	-5.4	NA	3.3	6	15.75
8509	2/25/1996	100	147	0	474	0	8.2	-5.2	NA	3.3	6	9.75
8510	2/26/1996	90	147	0	NA	0	7.1	-1.5	NA	4.7	6	33.5
8511	2/27/1996	87	147	0	NA	0	9.1	-1.6	NA	4.7	6	9
8512	2/28/1996	93	147	2	NA	1.2	2.2	-4.2	NA	7.7	15	32.25
8513	2/29/1996	100	149	10	NA	4.2	0	-9.8	NA	15.3	20	32.25
8514	3/1/1996	100	154	14	NA	5.3	0	-10	NA	14	15	32.5
8515	3/2/1996	100	160	10	NA	3.1	0	-11.9	NA	11.3	12	33.25
8516	3/3/1996	97	166	5	519	1.3	0	-12.7	NA	9.3	12	30.75
8517	3/4/1996	98	168	2	NA	0.4	0	-7.7	NA	10.7	12	30.5
8518	3/5/1996	100	166	2	NA	0.8	0	-6.7	NA	6	10	31
8519	3/6/1996	99	160	0	NA	0	5.4	-8	NA	2.7	4	22
8520	3/7/1996	80	160	0	NA	0	9.5	-7.9	NA	1	3	4
