date	Hprum	SCE	SNO	SVH	SRA	SSV	Tprum	T05prum	Fprum	Fmax	Dprum
25.10.2016	100	0	0	NA	10.1	NA	4.95	NA	3.21666666666667	5.6625	266.333333333333
26.10.2016	98.0416666666667	0	0	NA	0.5	NA	1.77916666666667	NA	2.20833333333333	3.97916666666667	297
27.10.2016	93.5833333333333	0	0	NA	0.2	NA	1.48333333333333	NA	3.05416666666667	5.04166666666667	293.125
28.10.2016	100	0	0	NA	4.2	NA	3.05	NA	4.10416666666667	7.81666666666667	256.083333333333
29.10.2016	98.7083333333333	0	0	NA	3.5	NA	0.0541666666666666	NA	7.72916666666667	13.1791666666667	305.666666666667
30.10.2016	100	0	0	NA	0.6	NA	-1.20869565217391	NA	6.07826086956522	10.5391304347826	314.173913043478
31.10.2016	84.5833333333333	0	0	0	0.5	NA	0.304166666666666	NA	4.65833333333333	7.35416666666667	304.458333333333
01.11.2016	97.625	0	0	NA	1.3	NA	2.96666666666667	NA	2.72083333333333	5.29583333333333	258.958333333333
02.11.2016	100	0	5	NA	11.6	NA	-1.44583333333333	NA	5.47916666666667	9.89166666666667	284.375
03.11.2016	96.9166666666667	5	0	NA	1.1	NA	-5.425	NA	4.99166666666667	8.32916666666667	293.916666666667
04.11.2016	99.5833333333333	5	0	NA	0	NA	-3.19583333333333	NA	1.75	4.2625	172.791666666667
05.11.2016	97.9166666666667	5	0	NA	0.2	NA	-1.30833333333333	NA	3.16666666666667	6	161.666666666667
06.11.2016	100	3	3	NA	4.3	NA	-1.84583333333333	NA	2.43333333333333	4.3875	265.916666666667
07.11.2016	98.875	6	14	NA	5.1	NA	-3.6	NA	2.29166666666667	4.24583333333333	258.125
08.11.2016	96.9166666666667	20	0	NA	1.4	NA	-4.84583333333333	NA	2.04583333333333	4.50833333333333	193.583333333333
09.11.2016	94.5833333333333	20	2	NA	1	NA	-6.75833333333333	NA	1.45	3.26666666666667	184.458333333333
10.11.2016	96.7083333333333	20	5	NA	4.5	NA	-5.1	NA	1.94583333333333	4.15416666666667	189.125
11.11.2016	97.0833333333333	25	0	NA	0.4	NA	-4.75	NA	1.64583333333333	3.40416666666667	174.458333333333
12.11.2016	93.1666666666667	25	0	NA	0	NA	-8.10416666666667	NA	1.92916666666667	5.075	106.375
13.11.2016	92.8333333333333	25	0	NA	0	NA	-8.33333333333333	NA	4.72083333333333	8.28333333333333	37.125
14.11.2016	94.3333333333333	25	0	40	0	NA	-6.7	NA	1.25	2.64166666666667	148.541666666667
15.11.2016	93.875	23	0	NA	2.3	NA	-5.95416666666666	NA	1.50833333333333	3.92916666666667	174.666666666667
16.11.2016	100	20	0	NA	5.3	NA	0.704166666666667	NA	2.76666666666667	5.275	262.333333333333
17.11.2016	100	10	0	NA	11.3	NA	1.6375	NA	2.79166666666667	7.19166666666667	193.166666666667
18.11.2016	100	5	2	NA	0.8	NA	1.44166666666667	NA	4.77916666666667	9.2875	164.458333333333
19.11.2016	100	7	3	NA	16.6	NA	-0.4875	NA	2.19166666666667	4.52916666666667	199.791666666667
20.11.2016	99	10	0	NA	1.2	NA	-0.9375	NA	3.65833333333333	6.66666666666667	163.583333333333
21.11.2016	89.9166666666667	8	0	10	0	NA	3.59583333333333	NA	2.74583333333333	5.24583333333333	146.541666666667
22.11.2016	75.7083333333333	0	0	NA	0	NA	6.325	NA	0.604166666666667	1.61666666666667	188.083333333333
23.11.2016	46.625	0	0	NA	0	NA	9.175	NA	1.36666666666667	2.4125	146.541666666667
24.11.2016	63.375	0	0	NA	0	NA	6.425	NA	3.15416666666667	6.0375	47.625
25.11.2016	57.375	0	0	NA	0	NA	1.4	NA	2.075	4.80833333333333	108.041666666667
26.11.2016	89.4583333333333	0	0	NA	0	NA	1.7625	NA	1.8	3.34166666666667	245.541666666667
27.11.2016	93.125	0	2	NA	0.8	NA	-3.8625	NA	6.84166666666667	11.325	306.125
28.11.2016	92.5833333333333	2	0	NA	0.5	NA	-8.2375	NA	6.30416666666667	11.1708333333333	311.458333333333
29.11.2016	91.25	2	0	NA	0.1	NA	-8.9625	NA	5.3375	8.1625	323.291666666667
30.11.2016	71.3333333333333	2	13	NA	6.4	NA	-6.99583333333333	NA	5.27083333333333	8.45416666666667	275.625
01.12.2016	98.875	15	15	NA	23.2	NA	-2.90833333333333	NA	7.075	12.8958333333333	280.166666666667
02.12.2016	96.0833333333333	30	0	NA	9.8	NA	-5.18333333333333	NA	8.7125	14.2583333333333	311.916666666667
03.12.2016	92.75	30	0	NA	0.6	NA	-7.8	NA	4.36666666666667	6.2375	297.708333333333
04.12.2016	53.5833333333333	30	0	NA	0	NA	-6.29166666666667	NA	3.4	4.39166666666667	290.166666666667
05.12.2016	43.875	28	0	80	0	NA	-3.57916666666667	NA	2.15416666666667	3.55416666666667	218.875
06.12.2016	80.375	26	0	NA	0.3	NA	-4.64166666666667	NA	6.02916666666667	9.05416666666667	297
07.12.2016	86.9166666666667	25	0	NA	0.1	NA	-5.45833333333333	NA	1.79166666666667	3.12916666666667	275.708333333333
08.12.2016	68.375	24	0	NA	0	NA	2.65416666666667	NA	5.10833333333333	8.625	275.375
09.12.2016	88.1666666666667	24	0	NA	2.5	NA	1.18333333333333	NA	5.24583333333333	8.60416666666667	278.208333333333
10.12.2016	100	15	0	NA	1.1	NA	2.11666666666667	NA	5.075	8.67916666666667	274.5
11.12.2016	100	15	3	NA	25.9	NA	-0.816666666666667	NA	4.6875	9.19583333333333	271.5
12.12.2016	96.2083333333333	18	20	60	16.9	NA	-5.57916666666667	NA	5.00833333333333	8.47916666666667	257.166666666667
13.12.2016	95	38	0	NA	0.1	NA	-6.12083333333333	NA	3.06666666666667	5.325	252.541666666667
14.12.2016	98.2916666666667	38	0	NA	0.7	NA	-3.0125	NA	5.575	8.35416666666667	308.041666666667
15.12.2016	92.8333333333333	36	0	NA	0	NA	-5.0125	NA	2.65416666666667	4.85	143.75
16.12.2016	60.2083333333333	36	0	NA	0	NA	-2.79583333333333	NA	2.6125	4.78333333333333	146.625
17.12.2016	57.125	36	0	NA	0	NA	-0.00833333333333332	NA	5.26666666666667	7.75	273.625
18.12.2016	97.9583333333333	36	0	NA	0.9	NA	-2.53333333333333	NA	3.55833333333333	5.94166666666667	272.958333333333
19.12.2016	94.375	36	0	100	0.1	NA	-3.7375	NA	1.19166666666667	2.9375	119.833333333333
20.12.2016	52.0416666666667	36	0	NA	0	NA	0.116666666666667	NA	2.40416666666667	5.28333333333333	119.208333333333
21.12.2016	46.1666666666667	36	0	NA	0	NA	3.12916666666667	NA	2.30416666666667	4.31666666666667	194.791666666667
22.12.2016	59.9583333333333	36	0	NA	0	NA	2.3625	NA	1.76666666666667	3.00833333333333	267.791666666667
23.12.2016	83.3333333333333	36	0	NA	0.7	NA	-2.11666666666667	NA	3.6	5.74166666666667	286.125
24.12.2016	94.125	36	5	NA	5	NA	-3.40833333333333	NA	3.45833333333333	7.35833333333333	240.583333333333
25.12.2016	99.625	39	15	NA	34.2	NA	-1.26666666666667	NA	5.95833333333333	10.2708333333333	275.708333333333
26.12.2016	99.5833333333333	50	5	140	12	NA	-0.425	NA	5.675	10.2291666666667	275.083333333333
27.12.2016	96.2916666666667	55	3	NA	6.2	NA	-4.7125	NA	9.63333333333333	15.5125	292.833333333333
28.12.2016	93.25	56	0	NA	0.9	NA	-6.26666666666667	NA	7.9125	12.675	298.333333333333
29.12.2016	62.1666666666667	55	0	NA	0	NA	-5.975	NA	3.225	4.575	236.958333333333
30.12.2016	26.8333333333333	55	0	NA	0	NA	-0.0333333333333333	NA	2.84583333333333	3.85416666666667	300.458333333333
31.12.2016	20.5	55	0	NA	0	NA	0.929166666666667	NA	4.65416666666667	6.56666666666667	278.083333333333
01.01.2017	30.125	55	0	NA	0	NA	-1.64583333333333	NA	2.94583333333333	5.56666666666667	278.291666666667
02.01.2017	87.2083333333333	55	10	150	3	NA	-6.44583333333333	NA	4.92916666666667	8.0625	292.375
03.01.2017	93.0416666666667	65	30	NA	22.7	NA	-7.125	NA	4.84583333333333	8.56666666666667	265.625
04.01.2017	93.4583333333333	95	15	NA	32.2	NA	-6.57083333333333	NA	6.89166666666667	12.3916666666667	284.583333333333
05.01.2017	88.125	110	5	NA	2.8	NA	-12.2708333333333	NA	8.3125	13.1708333333333	305.416666666667
06.01.2017	84.9583333333333	115	0	NA	0.3	NA	-15.5458333333333	NA	7.90833333333333	12.2875	266.166666666667
07.01.2017	85	115	3	NA	1.4	NA	-15.225	NA	3.97916666666667	6.025	230
08.01.2017	90.5416666666667	115	0	NA	0.6	NA	-8.80833333333333	NA	3.45833333333333	5.36666666666667	314.291666666667
09.01.2017	90.6666666666667	110	0	220	0	NA	-8.7	NA	3.075	4.475	279.208333333333
10.01.2017	88.0833333333333	110	0	NA	0.1	NA	-11.6	NA	1.24166666666667	3.27916666666667	141.958333333333
11.01.2017	87.9166666666667	100	15	NA	6.9	NA	-12.1208333333333	NA	4.5	8.30416666666667	169.916666666667
12.01.2017	93.7083333333333	115	12	NA	8.8	NA	-5.64166666666667	NA	5.51666666666667	10.0833333333333	250.75
13.01.2017	94.125	127	9	NA	14.6	NA	-5.29166666666667	NA	6.36666666666667	11.6708333333333	215.208333333333
14.01.2017	91.9166666666667	136	17	NA	5.1	NA	-7.5875	NA	5.14583333333333	8.37916666666667	263.541666666667
15.01.2017	91.4166666666667	153	5	NA	10.9	NA	-7.8875	NA	4.15	7.0125	267.083333333333
16.01.2017	90.75	158	4	279.5	4.5	NA	-8.68333333333333	NA	5.35	7.4875	187.333333333333
17.01.2017	89.125	162	4	NA	0.7	NA	-10.7916666666667	NA	5.99166666666667	8.94166666666667	42.7916666666667
18.01.2017	89.6666666666667	166	0	NA	0.3	NA	-10.35	NA	3.32916666666667	6.39583333333333	61.7916666666667
19.01.2017	69.6666666666667	166	0	NA	0	NA	-5.75416666666666	NA	2.59166666666667	4.51666666666667	74.5416666666667
20.01.2017	94	166	0	NA	0.8	NA	-1.3375	NA	2.43333333333333	4.25833333333333	264.75
21.01.2017	76.625	154	0	NA	0.2	NA	-0.7125	NA	1.51666666666667	2.42916666666667	290.583333333333
22.01.2017	72.875	140	0	NA	0	NA	-1.60833333333333	NA	1.9625	4.2625	156.25
23.01.2017	64.9166666666667	138	0	312	0	NA	-4.27916666666667	NA	1.73333333333333	3.35	198.25
24.01.2017	81.6666666666667	138	0	NA	0.5	NA	-7.125	NA	2.05	4.45416666666667	176.833333333333
25.01.2017	92.0416666666667	136	0	NA	1	NA	-7.75833333333333	NA	1.80416666666667	4.8875	119.125
26.01.2017	75.9166666666667	136	0	NA	0	NA	-6.62083333333333	NA	0.8125	2.1375	145.041666666667
27.01.2017	18.0416666666667	136	0	NA	0	NA	0.658333333333333	NA	1.8625	3.93333333333333	127.458333333333
28.01.2017	29.3333333333333	136	0	NA	0	NA	1.12083333333333	NA	2.59583333333333	4.575	186.041666666667
29.01.2017	65.75	136	0	NA	0	NA	0.641666666666667	NA	3.14166666666667	4.69166666666667	236.166666666667
30.01.2017	76	136	4	344	0.7	NA	-2.53333333333333	NA	3.025	5.03333333333333	184.625
31.01.2017	96.7083333333333	140	4	NA	5.5	NA	-4.475	NA	1.5375	3.3375	186.291666666667
01.02.2017	94.4583333333333	144	0	NA	0.2	NA	-6.0375	NA	0.691666666666667	1.85833333333333	165.875
02.02.2017	95.625	144	0	NA	4	NA	-2.95416666666667	NA	1.45416666666667	3.05	247.375
03.02.2017	83.3333333333333	141	2	NA	0.3	NA	3.06666666666667	NA	2.57916666666667	4.04166666666667	220.75
04.02.2017	93.2916666666667	143	0	NA	3.3	NA	0.654166666666667	NA	1.77916666666667	3.64166666666667	179.833333333333
05.02.2017	99.0833333333333	141	0	NA	1.6	NA	-2.32916666666667	NA	1.41666666666667	2.96666666666667	206.041666666667
06.02.2017	96.5833333333333	140	0	378	0.4	NA	-4.25416666666667	NA	2.30833333333333	4.11666666666667	154.25
07.02.2017	91.75	140	0	NA	0.2	NA	-8.79583333333333	NA	1.40833333333333	3.31666666666667	108.083333333333
08.02.2017	92.375	140	0	NA	0	NA	-7.90833333333333	NA	1.07916666666667	2.225	134.708333333333
09.02.2017	93.5416666666667	140	0	NA	0	NA	-6.93333333333334	NA	1.04583333333333	2.475	165.541666666667
10.02.2017	95.375	140	0	NA	0.1	NA	-5.19583333333333	NA	4.64166666666667	9.00833333333333	132.833333333333
11.02.2017	94.5416666666667	138	0	NA	0.4	NA	-5.84166666666667	NA	4.3625	8.56666666666667	127
12.02.2017	95.5	138	0	NA	0.3	NA	-4.84583333333333	NA	2.30833333333333	4.65833333333333	117.458333333333
13.02.2017	92.0416666666667	138	0	388	0	NA	-4.67083333333333	NA	1.49166666666667	3.07916666666667	156.75
14.02.2017	32.625	138	0	NA	0	NA	3.50416666666667	NA	0.645833333333333	1.475	190.125
15.02.2017	55.75	136	0	NA	0	NA	6.425	NA	0.85	1.82916666666667	208.541666666667
16.02.2017	63.3333333333333	136	0	NA	0	NA	2.44583333333333	NA	3.04166666666667	4.78333333333333	270.041666666667
17.02.2017	97.5416666666667	136	2	NA	5.9	NA	-1.63333333333333	NA	4.025	6.47916666666667	269.916666666667
18.02.2017	97.875	138	0	NA	2.3	NA	-3.5375	NA	5.0125	7.59583333333333	296.666666666667
19.02.2017	96	138	0	NA	0.2	NA	-4.48333333333333	NA	2.30416666666667	4.67916666666667	224.875
20.02.2017	99.0416666666667	136	0	380	7.4	NA	-2.20416666666667	NA	4.1	7.61666666666667	247.041666666667
21.02.2017	100	136	0	NA	26.7	NA	-0.683333333333333	NA	7.37083333333333	11.5208333333333	281.791666666667
22.02.2017	100	134	0	NA	36.1	NA	-0.0791666666666667	NA	5.48333333333333	10.4083333333333	243.875
23.02.2017	97.6666666666667	134	2	NA	18.1	NA	-0.15	NA	4.56666666666667	9.0625	229.333333333333
24.02.2017	95.4583333333333	136	8	NA	12.1	NA	-4.99583333333333	NA	6.79583333333334	11.2208333333333	263.916666666667
25.02.2017	93.5416666666667	144	0	NA	1	NA	-6.4875	NA	4.94583333333333	8.06666666666667	239
26.02.2017	83.6666666666667	144	0	NA	0.5	NA	-2.49166666666667	NA	2.9625	6.25	198.5
27.02.2017	74.4583333333333	144	0	396	0	NA	0.641666666666667	NA	3.67916666666667	6.70833333333333	173.375
28.02.2017	98.1666666666667	144	2	NA	12.5	NA	-1.37916666666667	NA	4.5375	7.8875	159.458333333333
01.03.2017	98	146	10	NA	6.8	NA	-3.125	NA	4.06666666666667	7.87916666666667	215.916666666667
02.03.2017	98.5833333333333	156	0	0	13.5	NA	-2.55	NA	5.2125	9.47916666666667	219
03.03.2017	97.8333333333333	154	0	NA	0.9	NA	-2.81666666666667	NA	4.2125	7.61666666666667	202.208333333333
04.03.2017	83.125	152	0	NA	0	NA	2.12083333333333	NA	2.96666666666667	5.52916666666667	140.083333333333
05.03.2017	91.4583333333333	152	0	NA	0.3	NA	0.370833333333333	NA	3.58333333333333	6.68333333333333	176.208333333333
06.03.2017	99	152	3	404	3.5	NA	-2.10833333333333	NA	2.4625	4.57083333333333	171.833333333333
07.03.2017	96.75	155	0	NA	1.5	NA	-3.45416666666667	NA	2.54166666666667	4.14583333333333	281.375
08.03.2017	96.5	153	2	NA	0	NA	-3.9375	NA	3.04583333333333	5.15416666666667	199.208333333333
09.03.2017	98.9583333333333	152	0	NA	5.8	NA	-1.69583333333333	NA	4.225	6.75833333333333	238.125
10.03.2017	98.5416666666667	152	0	NA	10.7	NA	-2.67083333333333	NA	7.575	11.0791666666667	321.041666666667
11.03.2017	97.2916666666667	150	0	NA	1.2	NA	-3.24166666666667	NA	4.47916666666667	7.05833333333333	282.625
12.03.2017	94.7083333333333	150	0	NA	0.2	NA	-5.6125	NA	2.85416666666667	5.9625	84.7916666666667
13.03.2017	95.8333333333333	150	0	460	0	NA	-4.4	NA	2.53333333333333	4	205.958333333333
14.03.2017	98.4583333333333	150	0	NA	0	NA	-1.675	NA	5.86666666666667	8.09166666666667	310.041666666667
15.03.2017	90.6666666666667	150	0	NA	0.7	NA	0.141666666666667	NA	7.14166666666667	10.225	305.125
16.03.2017	84.75	150	0	NA	0	NA	-0.808333333333333	NA	6.4	9.00416666666667	307.333333333333
17.03.2017	79.4166666666667	148	2	NA	1	NA	0.783333333333333	NA	4.10416666666667	7.04166666666667	259.5
18.03.2017	96.375	150	2	NA	23.2	NA	-2.5375	NA	6.1125	10.25	257.166666666667
19.03.2017	80.625	150	0	NA	25.1	NA	-2.69583333333333	NA	5.99583333333333	9.325	263.75
20.03.2017	100	148	0	500	11.6	NA	1.87916666666667	NA	4.3	7.65	224.291666666667
21.03.2017	100	146	2	NA	2.6	NA	1.3625	NA	2.7625	5.4875	204.041666666667
22.03.2017	98.0416666666667	146	0	NA	3.3	NA	-1.8375	NA	4.45416666666667	7.10416666666667	129.791666666667
23.03.2017	95.1666666666667	143	0	NA	0	NA	2.12916666666667	NA	1.20833333333333	2.3875	169.416666666667
24.03.2017	98.4166666666667	143	0	NA	0	NA	-1.32916666666667	NA	3.3	6.275	111.25
25.03.2017	77.3333333333333	143	0	NA	0	NA	-1.42916666666667	NA	5.09166666666667	7.1875	262.375
26.03.2017	60.4583333333333	142	0	NA	0	NA	-1.75833333333333	NA	3.2375	6.62916666666667	116.666666666667
27.03.2017	46	142	0	NA	0	NA	4.26666666666667	NA	2.075	3.18333333333333	252.583333333333
28.03.2017	52.5833333333333	142	0	NA	0	NA	7.34583333333334	NA	2.33333333333333	3.59583333333333	220.958333333333
29.03.2017	81.5833333333333	142	0	NA	5.8	NA	4.09583333333333	NA	5.125	8.0375	284.208333333333
30.03.2017	100	141.958333333333	0	NA	6.3	NA	3.42916666666667	NA	3.96666666666667	5.96666666666667	279.458333333333
31.03.2017	77.4583333333333	141	0	NA	0	NA	6.8375	NA	2.48333333333333	4.83333333333333	167.25
01.04.2017	65.8333333333333	140.75	0	NA	0	NA	8.175	NA	2.40833333333333	5.15833333333333	161.958333333333
02.04.2017	77.7083333333333	134.791666666667	0	NA	3.1	NA	7.15	NA	3.09583333333333	4.64583333333333	240.291666666667
03.04.2017	95.0833333333333	129.833333333333	0	NA	13	NA	2.65416666666667	NA	3.09583333333333	5.41666666666667	126.041666666667
04.04.2017	100	125.833333333333	0	NA	7.1	NA	3.16666666666667	NA	3.60416666666667	6.6	72.8333333333333
05.04.2017	93.75	122	0	NA	0.3	NA	3.47916666666667	NA	3.58333333333333	5.8	223.875
06.04.2017	95.1666666666667	121.916666666667	0	NA	2.1	NA	-2.85	NA	7.80833333333333	11.7041666666667	308.416666666667
07.04.2017	99.9166666666667	120	0	NA	12.5	NA	-0.391666666666666	NA	7.275	11.1583333333333	298.333333333333
08.04.2017	99.8333333333333	119.666666666667	0	NA	0.3	NA	1.37916666666667	NA	6.04166666666667	9.27916666666667	320.791666666667
09.04.2017	84.125	111.583333333333	0	NA	0	NA	4.47083333333333	NA	1.23333333333333	2.50833333333333	202.625
10.04.2017	76.0833333333333	101.708333333333	0.125	NA	0.9	NA	6.19166666666667	NA	3.40416666666667	5.84166666666667	235.083333333333
11.04.2017	93.4583333333333	95.125	3	NA	0.4	NA	-2.51666666666667	NA	6.09583333333333	9.95	296.25
12.04.2017	99.75	98.125	2.875	NA	16	NA	-0.358333333333333	NA	3.4	6.88333333333333	232.125
13.04.2017	99.5416666666667	100.958333333333	0	NA	5.2	NA	-0.833333333333333	NA	5.62916666666667	9.2625	285.833333333333
14.04.2017	89.2083333333333	100	0.0833333333333333	NA	0.4	NA	-0.9125	NA	4.09166666666667	7.025	280.958333333333
15.04.2017	89.6666666666667	100.083333333333	2	NA	4.9	NA	0.654166666666667	NA	3.70416666666667	6.95	233.375
16.04.2017	95	102.083333333333	2	NA	3.6	NA	-3.18333333333333	NA	5.86666666666667	10.1416666666667	287.833333333333
17.04.2017	95.5833333333333	104.083333333333	2.08333333333333	NA	8	NA	-2.90416666666667	NA	3.075	5	303
18.04.2017	95.3333333333333	106.166666666667	3.83333333333333	NA	7.8	NA	-5.24166666666667	NA	6.18333333333333	10.2666666666667	166.208333333333
19.04.2017	93.0833333333333	110	0	NA	0	NA	-7.38333333333333	NA	7.87916666666667	12.9708333333333	40.4583333333333
20.04.2017	92.5833333333333	110	0	NA	0	NA	-6.9375	NA	7.17083333333333	10.5208333333333	309.75
21.04.2017	85.625	109.875	0	NA	0.3	NA	-2.26666666666667	NA	4.12916666666667	6.79166666666667	270.041666666667
22.04.2017	93.6666666666667	107	0.166666666666667	NA	7.7	NA	-1.9	NA	6.91666666666667	11.3708333333333	295.041666666667
23.04.2017	96.2916666666667	107.166666666667	3.83333333333333	NA	8.5	NA	-4.01666666666667	NA	5.975	9.60416666666667	292.041666666667
24.04.2017	83.0416666666667	110.75	0.208333333333333	NA	0.8	NA	-1.21666666666667	NA	3.85	6.8125	207.041666666667
25.04.2017	76.875	105.208333333333	4.79166666666667	NA	3	NA	1.86666666666667	NA	3.22083333333333	6.04166666666667	219.333333333333
26.04.2017	95.75	109.875	0	NA	4.2	NA	-2.74583333333333	NA	2.25833333333333	4.44583333333333	128.166666666667
27.04.2017	87.5833333333333	107	0.416666666666667	NA	0.2	NA	-2.30833333333333	NA	3.27916666666667	5.675	30.25
28.04.2017	98.1666666666667	107.416666666667	9.58333333333333	NA	7.7	NA	-2.94166666666667	NA	7.4	11.0416666666667	109.416666666667
29.04.2017	98.7916666666667	117	0	NA	5.2	NA	-1.75833333333333	NA	3.2125	5.19583333333333	288.958333333333
30.04.2017	82.3333333333333	116.916666666667	0	NA	0	NA	-0.670833333333333	NA	2.6125	4.96666666666667	116.416666666667
01.05.2017	77.0833333333333	114.791666666667	0	NA	0	NA	2.97083333333333	NA	3.69583333333333	7.85416666666667	115.625
02.05.2017	91.2916666666667	109.791666666667	0	NA	5.6	NA	2.97083333333333	NA	2.725	5.52083333333333	154.333333333333
03.05.2017	82.9583333333333	104.875	0	NA	1	NA	4.22083333333333	NA	2.46666666666667	5.025	79.9166666666667
04.05.2017	91.125	101.916666666667	0	NA	1.8	NA	4.7125	NA	0.979166666666667	2.5375	167.333333333333
05.05.2017	99.4583333333333	99.875	0	NA	3	NA	5.05416666666667	NA	1.74166666666667	3.74583333333333	99.5833333333333
06.05.2017	95.0833333333333	96.7083333333333	0	NA	0.4	NA	5.6125	NA	1.79166666666667	3.66666666666667	101.541666666667
07.05.2017	94.1666666666667	89.6666666666667	0	NA	0.7	NA	3.70833333333333	NA	4.71666666666667	7.30416666666667	310.375
08.05.2017	76.7916666666667	81.5	0	NA	5	NA	1.5125	NA	5.775	8.8375	303.625
09.05.2017	96.3333333333333	69.1666666666667	0	NA	2.6	NA	-4.56666666666667	NA	4.38333333333333	6.95416666666667	200.208333333333
10.05.2017	89.375	49.375	0	NA	0.1	NA	-1.32916666666667	NA	1.775	4.20416666666667	187.541666666667
11.05.2017	63.0416666666667	34.5833333333333	0	NA	0	NA	6.07083333333333	NA	1.62916666666667	3.67916666666667	180.541666666667
12.05.2017	78.7916666666667	24.7916666666667	0	NA	6.5	NA	8.35833333333333	NA	1.30416666666667	3.15416666666667	183.375
13.05.2017	90.875	19.5833333333333	0	NA	8.7	NA	7.975	NA	1.15416666666667	2.0125	225.083333333333
14.05.2017	88.5416666666667	9.58333333333333	0	NA	10	NA	7.95416666666667	NA	2.0875	3.35416666666667	280.25
15.05.2017	85.6666666666667	0	0	NA	0.8	NA	7.80833333333333	NA	3.69583333333333	5.825	330.458333333333
16.05.2017	73.6666666666667	0	0	NA	0	NA	7.83333333333333	NA	2.67083333333333	4.51666666666667	251.791666666667
17.05.2017	70.9166666666667	0	0	NA	0	NA	9.73333333333333	NA	1.475	3.15833333333333	166.625
18.05.2017	60.5	0	0	NA	0	NA	11.95	NA	3.7	8.00416666666666	118.583333333333
19.05.2017	60.25	0	0	NA	0	NA	13.1083333333333	NA	3.9375	8.44583333333333	129.791666666667
20.05.2017	98.2916666666667	0	0	NA	0	NA	6.1875	NA	5.78333333333333	9.10833333333333	315.166666666667
21.05.2017	75.8333333333333	0	0	NA	0	NA	7	NA	7.70416666666667	11.7916666666667	296.291666666667
22.05.2017	64.25	0	0	NA	0	NA	8.69166666666666	NA	1.37083333333333	2.91666666666667	139.958333333333
