Date F Station_F SCE Station_SCE SNO Station_SNO SSV Station_SSV SRA Station_SRA Tair Tair_note T_grad H H_note Station_H Rain_Tw Rain_Ta
1962-01-02 NA NA 14 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-03 NA NA 14 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-04 NA NA 14 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-05 NA NA 14 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-06 NA NA 14 H1LBOU01 1 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-07 NA NA 14 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-08 NA NA 14 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-09 NA NA 14 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-10 NA NA 14 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-11 NA NA 14 H1LBOU01 5 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-12 NA NA 15 H1LBOU01 12 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-13 NA NA 27 H1LBOU01 4 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-14 NA NA 31 H1LBOU01 5 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-15 NA NA 36 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-16 NA NA 36 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-17 NA NA 36 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-18 NA NA 36 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-19 NA NA 36 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-20 NA NA 36 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-21 NA NA 36 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-22 NA NA 36 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-23 NA NA 36 H1LBOU01 7 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-24 NA NA 33 H1LBOU01 12 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-25 NA NA 45 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-26 NA NA 45 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-27 NA NA 45 H1LBOU01 2 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-28 NA NA 45 H1LBOU01 10 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-29 NA NA 55 H1LBOU01 4 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-30 NA NA 59 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-01-31 NA NA 59 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-01 NA NA 59 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-02 NA NA 59 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-03 NA NA 59 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-04 NA NA 59 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-05 NA NA 59 H1LBOU01 18 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-06 NA NA 77 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-07 NA NA 77 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-08 NA NA 77 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-09 NA NA 75 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-10 NA NA 73 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-11 NA NA 73 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-12 NA NA 71 H1LBOU01 8 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-13 NA NA 77 H1LBOU01 2 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-14 NA NA 78 H1LBOU01 10 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-15 NA NA 87 H1LBOU01 7 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-16 NA NA 94 H1LBOU01 25 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-17 NA NA 114 H1LBOU01 3 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-18 NA NA 117 H1LBOU01 6 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-19 NA NA 123 H1LBOU01 2 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-20 NA NA 125 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-21 NA NA 125 H1LBOU01 5 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-22 NA NA 130 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-23 NA NA 130 H1LBOU01 1 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-24 NA NA 131 H1LBOU01 3 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-25 NA NA 134 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-26 NA NA 134 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-27 NA NA 134 H1LBOU01 1 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-02-28 NA NA 135 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-01 NA NA 135 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-02 NA NA 135 H1LBOU01 6 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-03 NA NA 141 H1LBOU01 2 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-04 NA NA 143 H1LBOU01 10 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-05 NA NA 152 H1LBOU01 7 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-06 NA NA 159 H1LBOU01 1 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-07 NA NA 160 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-08 NA NA 160 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-09 NA NA 160 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-10 NA NA 160 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-11 NA NA 160 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-12 NA NA 160 H1LBOU01 6 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-13 NA NA 166 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-14 NA NA 166 H1LBOU01 1 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-15 NA NA 167 H1LBOU01 1 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-16 NA NA 168 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-17 NA NA 168 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-18 NA NA 168 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-19 NA NA 168 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-20 NA NA 168 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-21 NA NA 168 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-22 NA NA 168 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-23 NA NA 168 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-24 NA NA 168 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-25 NA NA 168 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-26 NA NA 168 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-27 NA NA 168 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-28 NA NA 168 H1LBOU01 5 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-29 NA NA 173 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-30 NA NA 173 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-03-31 NA NA 173 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-01 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-02 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-03 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-04 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-05 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-06 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-07 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-08 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-09 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-10 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-11 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-12 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-13 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-14 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-15 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-16 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-17 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-18 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-19 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-20 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-21 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-22 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-23 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-24 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-25 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-26 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-27 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-28 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-29 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-04-30 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-01 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-02 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-03 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-04 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-05 NA NA NA H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-06 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-07 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-08 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-09 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-10 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-11 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-12 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-13 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-14 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-15 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-16 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-17 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-18 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-19 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-20 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-21 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-22 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-23 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-24 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-25 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-26 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-27 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-28 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-29 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-30 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-05-31 NA NA 0 H1LBOU01 0 H1LBOU01 NA NA NA NA NA NA NA NA NA NA NA NA
1962-07-01 3.3 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 5.7 H1VITK01 2.43673469387755 Calculated -0.707482993197279 89.68 Calculated H1VITK01 5.7 5.7
1962-07-02 8 H1VITK01 0 H1VITK01 0 H1VITK01 0.5 H1VITK01 15.2 H1VITK01 4.06326530612245 Calculated -0.625850340136054 94.08 Calculated H1VITK01 15.2 15.2
1962-07-03 10 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 9.9 H1VITK01 2.13673469387755 Calculated -0.707482993197279 94.08 Calculated H1VITK01 9.9 9.9
1962-07-04 15 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 12.2 H1VITK01 1.47551020408163 Calculated -0.639455782312925 94.96 Calculated H1VITK01 12.2 12.2
1962-07-05 5 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 1.6 H1VITK01 3.2530612244898 Calculated -0.503401360544218 87.04 Calculated H1VITK01 1.6 1.6
1962-07-06 7.3 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 7.1 H1VITK01 3.91632653061225 Calculated -0.462585034013605 94.08 Calculated H1VITK01 7.1 7.1
1962-07-07 6.3 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 9.3 H1VITK01 3.93877551020408 Calculated -0.598639455782313 94.96 Calculated H1VITK01 9.3 9.3
1962-07-08 3.3 H1VITK01 0 H1VITK01 0 H1VITK01 7.9 H1VITK01 0.4 H1VITK01 5.59183673469388 Calculated -0.435374149659864 90.56 Calculated H1VITK01 0.4 0.4
1962-07-09 2.3 H1VITK01 0 H1VITK01 0 H1VITK01 11.8 H1VITK01 0 H1VITK01 9.19387755102041 Calculated -0.326530612244898 85.28 Calculated H1VITK01 0 0
1962-07-10 2.3 H1VITK01 0 H1VITK01 0 H1VITK01 10.8 H1VITK01 0.2 H1VITK01 11.3632653061225 Calculated -0.625850340136054 83.52 Calculated H1VITK01 0.2 0.2
1962-07-11 4 H1VITK01 0 H1VITK01 0 H1VITK01 5 H1VITK01 2.6 H1VITK01 11.4040816326531 Calculated -0.448979591836735 92.32 Calculated H1VITK01 2.6 2.6
1962-07-12 4 H1VITK01 0 H1VITK01 0 H1VITK01 8.7 H1VITK01 10.4 H1VITK01 9.30408163265306 Calculated -0.448979591836735 95.84 Calculated H1VITK01 10.4 10.4
1962-07-13 4 H1VITK01 0 H1VITK01 0 H1VITK01 1.3 H1VITK01 10.8 H1VITK01 6.06326530612245 Calculated -0.625850340136054 95.84 Calculated H1VITK01 10.8 10.8
1962-07-14 2.3 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 1.2 H1VITK01 6.48775510204082 Calculated -0.653061224489796 95.84 Calculated H1VITK01 1.2 1.2
1962-07-15 1.3 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 12 H1VITK01 8.48979591836735 Calculated -0.54421768707483 93.2 Calculated H1VITK01 12 12
1962-07-16 0.3 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 17.1 H1VITK01 9.50408163265306 Calculated -0.448979591836735 96.72 Calculated H1VITK01 17.1 17.1
1962-07-17 3 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 6.7 H1VITK01 8.15102040816327 Calculated -0.612244897959184 96.72 Calculated H1VITK01 6.7 6.7
1962-07-18 3.3 H1VITK01 0 H1VITK01 0 H1VITK01 1 H1VITK01 0 H1VITK01 8.23469387755102 Calculated -0.816326530612245 87.04 Calculated H1VITK01 0 0
1962-07-19 1 H1VITK01 0 H1VITK01 0 H1VITK01 9 H1VITK01 0 H1VITK01 11.3408163265306 Calculated -0.489795918367347 84.4 Calculated H1VITK01 0 0
1962-07-20 3.3 H1VITK01 0 H1VITK01 0 H1VITK01 4.9 H1VITK01 0 H1VITK01 11.8551020408163 Calculated -0.394557823129252 87.04 Calculated H1VITK01 0 0
1962-07-21 2 H1VITK01 0 H1VITK01 0 H1VITK01 11.5 H1VITK01 19.8 H1VITK01 14.7040816326531 Calculated -0.448979591836735 87.04 Calculated H1VITK01 19.8 19.8
1962-07-22 4 H1VITK01 0 H1VITK01 0 H1VITK01 10.2 H1VITK01 1.2 H1VITK01 12.8408163265306 Calculated -0.489795918367347 88.8 Calculated H1VITK01 1.2 1.2
1962-07-23 3 H1VITK01 0 H1VITK01 0 H1VITK01 9.9 H1VITK01 0 H1VITK01 9.51632653061225 Calculated -0.462585034013605 82.64 Calculated H1VITK01 0 0
1962-07-24 4 H1VITK01 0 H1VITK01 0 H1VITK01 11.4 H1VITK01 0 H1VITK01 8.46734693877551 Calculated -0.408163265306122 83.52 Calculated H1VITK01 0 0
1962-07-25 1.3 H1VITK01 0 H1VITK01 0 H1VITK01 13.2 H1VITK01 0 H1VITK01 13.7163265306122 Calculated -0.462585034013605 72.96 Calculated H1VITK01 0 0
1962-07-26 5.3 H1VITK01 0 H1VITK01 0 H1VITK01 11.1 H1VITK01 4.4 H1VITK01 17.1938775510204 Calculated -0.326530612244898 83.52 Calculated H1VITK01 4.4 4.4
1962-07-27 4.7 H1VITK01 0 H1VITK01 0 H1VITK01 3.1 H1VITK01 9.2 H1VITK01 12.0775510204082 Calculated -0.530612244897959 85.28 Calculated H1VITK01 9.2 9.2
1962-07-28 5.3 H1VITK01 0 H1VITK01 0 H1VITK01 10.8 H1VITK01 0 H1VITK01 9.38367346938776 Calculated -0.204081632653061 80.88 Calculated H1VITK01 0 0
1962-07-29 2 H1VITK01 0 H1VITK01 0 H1VITK01 4.9 H1VITK01 0 H1VITK01 7.65510204081633 Calculated -0.394557823129252 80.88 Calculated H1VITK01 0 0
1962-07-30 2.3 H1VITK01 0 H1VITK01 0 H1VITK01 5.3 H1VITK01 0 H1VITK01 9.39591836734694 Calculated -0.217687074829932 85.28 Calculated H1VITK01 0 0
1962-07-31 3.3 H1VITK01 0 H1VITK01 0 H1VITK01 8.8 H1VITK01 0.2 H1VITK01 11.0428571428571 Calculated -0.380952380952381 80 Calculated H1VITK01 0.2 0.2
1962-08-01 4.7 H1VITK01 0 H1VITK01 0 H1VITK01 8.2 H1VITK01 0 H1VITK01 10.3897959183673 Calculated -0.54421768707483 83.52 Calculated H1VITK01 0 0
1962-08-02 2.7 H1VITK01 0 H1VITK01 0 H1VITK01 11.5 H1VITK01 0 H1VITK01 12.8428571428571 Calculated -0.380952380952381 80 Calculated H1VITK01 0 0
1962-08-03 3.3 H1VITK01 0 H1VITK01 0 H1VITK01 3.6 H1VITK01 0 H1VITK01 13.7530612244898 Calculated -0.503401360544218 90.56 Calculated H1VITK01 0 0
1962-08-04 7.3 H1VITK01 0 H1VITK01 0 H1VITK01 7.2 H1VITK01 0 H1VITK01 13.4530612244898 Calculated -0.503401360544218 83.52 Calculated H1VITK01 0 0
1962-08-05 5.3 H1VITK01 0 H1VITK01 0 H1VITK01 4.7 H1VITK01 18.4 H1VITK01 11.8918367346939 Calculated -0.435374149659864 96.72 Calculated H1VITK01 18.4 18.4
1962-08-06 9 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 2.6 H1VITK01 11.8775510204082 Calculated -0.530612244897959 96.72 Calculated H1VITK01 2.6 2.6
1962-08-07 6 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 14.6 H1VITK01 9.30204081632653 Calculated -0.557823129251701 98.48 Calculated H1VITK01 14.6 14.6
1962-08-08 13 H1VITK01 0 H1VITK01 0 H1VITK01 6.1 H1VITK01 0 H1VITK01 7.56326530612245 Calculated -0.625850340136054 81.76 Calculated H1VITK01 0 0
1962-08-09 1.7 H1VITK01 0 H1VITK01 0 H1VITK01 10.9 H1VITK01 0 H1VITK01 8.20816326530612 Calculated -0.231292517006803 82.64 Calculated H1VITK01 0 0
1962-08-10 5.7 H1VITK01 0 H1VITK01 0 H1VITK01 5 H1VITK01 0 H1VITK01 9.95918367346939 Calculated -0.17687074829932 85.28 Calculated H1VITK01 0 0
1962-08-11 4 H1VITK01 0 H1VITK01 0 H1VITK01 2.8 H1VITK01 0 H1VITK01 10.0775510204082 Calculated -0.530612244897959 89.68 Calculated H1VITK01 0 0
1962-08-12 3.3 H1VITK01 0 H1VITK01 0 H1VITK01 12.1 H1VITK01 0 H1VITK01 15.3326530612245 Calculated -0.258503401360544 82.64 Calculated H1VITK01 0 0
1962-08-13 2 H1VITK01 0 H1VITK01 0 H1VITK01 10.7 H1VITK01 8.9 H1VITK01 18.5979591836735 Calculated -0.108843537414966 76.48 Calculated H1VITK01 8.9 8.9
1962-08-14 5.7 H1VITK01 0 H1VITK01 0 H1VITK01 6.2 H1VITK01 7.9 H1VITK01 15.0836734693878 Calculated -0.204081632653061 89.68 Calculated H1VITK01 7.9 7.9
1962-08-15 3.3 H1VITK01 0 H1VITK01 0 H1VITK01 4.7 H1VITK01 2.4 H1VITK01 14.269387755102 Calculated -0.299319727891156 88.8 Calculated H1VITK01 2.4 2.4
1962-08-16 4.7 H1VITK01 0 H1VITK01 0 H1VITK01 6.7 H1VITK01 0.2 H1VITK01 11.3142857142857 Calculated -0.571428571428571 87.04 Calculated H1VITK01 0.2 0.2
1962-08-17 4.7 H1VITK01 0 H1VITK01 0 H1VITK01 0.2 H1VITK01 7.9 H1VITK01 9.66530612244898 Calculated -0.517006802721089 95.84 Calculated H1VITK01 7.9 7.9
1962-08-18 7 H1VITK01 0 H1VITK01 0 H1VITK01 1.5 H1VITK01 5 H1VITK01 6.09795918367347 Calculated -0.775510204081633 90.56 Calculated H1VITK01 5 5
1962-08-19 6 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 4.9 H1VITK01 5.27551020408163 Calculated -0.639455782312925 97.6 Calculated H1VITK01 4.9 4.9
1962-08-20 4 H1VITK01 0 H1VITK01 0 H1VITK01 0.5 H1VITK01 0 H1VITK01 6.38775510204082 Calculated -0.653061224489796 95.84 Calculated H1VITK01 0 0
1962-08-21 4 H1VITK01 0 H1VITK01 0 H1VITK01 7.8 H1VITK01 5.6 H1VITK01 9.92857142857143 Calculated -0.476190476190476 94.96 Calculated H1VITK01 5.6 5.6
1962-08-22 6.7 H1VITK01 0 H1VITK01 0 H1VITK01 5.5 H1VITK01 0 H1VITK01 7.40204081632653 Calculated -0.557823129251701 90.56 Calculated H1VITK01 0 0
1962-08-23 8.3 H1VITK01 0 H1VITK01 0 H1VITK01 5.8 H1VITK01 0 H1VITK01 6.63673469387755 Calculated -0.707482993197279 80.88 Calculated H1VITK01 0 0
1962-08-24 10 H1VITK01 0 H1VITK01 0 H1VITK01 0 H1VITK01 15 H1VITK01 9.83877551020408 Calculated -0.598639455782313 91.44 Calculated H1VITK01 15 15
